2024-09-01 00:55:39,372 - train_classifier_generate - INFO - Namespace(seed=0, gpus='0', data_dir='data/', epochs=50, batch_size=16, num_workers=4, num_classes=10, use_generator=True)
2024-09-01 00:55:45,314 - train_classifier_generate - INFO - 333320
2024-09-01 02:18:00,719 - train_classifier_generate - INFO - Epoch 43, Batch 18200: Loss 1.6570898294448853
2024-09-01 02:18:00,981 - train_classifier_generate - INFO - Epoch 43, Batch 18300: Loss 1.519505262374878
2024-09-01 02:18:01,246 - train_classifier_generate - INFO - Epoch 43, Batch 18400: Loss 1.524219036102295
2024-09-01 02:18:01,509 - train_classifier_generate - INFO - Epoch 43, Batch 18500: Loss 1.5661941766738892
2024-09-01 02:18:01,773 - train_classifier_generate - INFO - Epoch 43, Batch 18600: Loss 1.5028252601623535
2024-09-01 02:18:02,034 - train_classifier_generate - INFO - Epoch 43, Batch 18700: Loss 1.657059669494629
2024-09-01 02:18:02,296 - train_classifier_generate - INFO - Epoch 43, Batch 18800: Loss 1.667804479598999
2024-09-01 02:18:02,486 - train_classifier_generate - INFO - Epoch 43, Batch 18900: Loss 1.6685959100723267
2024-09-01 02:18:02,675 - train_classifier_generate - INFO - Epoch 43, Batch 19000: Loss 1.5313478708267212
2024-09-01 02:18:02,861 - train_classifier_generate - INFO - Epoch 43, Batch 19100: Loss 1.5245530605316162
2024-09-01 02:18:03,052 - train_classifier_generate - INFO - Epoch 43, Batch 19200: Loss 1.5410603284835815
2024-09-01 02:18:03,243 - train_classifier_generate - INFO - Epoch 43, Batch 19300: Loss 1.749171257019043
2024-09-01 02:18:03,431 - train_classifier_generate - INFO - Epoch 43, Batch 19400: Loss 1.6396336555480957
2024-09-01 02:18:03,619 - train_classifier_generate - INFO - Epoch 43, Batch 19500: Loss 1.594361424446106
2024-09-01 02:18:03,807 - train_classifier_generate - INFO - Epoch 43, Batch 19600: Loss 1.5763860940933228
2024-09-01 02:18:03,995 - train_classifier_generate - INFO - Epoch 43, Batch 19700: Loss 1.487902283668518
2024-09-01 02:18:04,185 - train_classifier_generate - INFO - Epoch 43, Batch 19800: Loss 1.6369705200195312
2024-09-01 02:18:04,376 - train_classifier_generate - INFO - Epoch 43, Batch 19900: Loss 1.5189838409423828
2024-09-01 02:18:04,564 - train_classifier_generate - INFO - Epoch 43, Batch 20000: Loss 1.5865757465362549
2024-09-01 02:18:04,751 - train_classifier_generate - INFO - Epoch 43, Batch 20100: Loss 1.6320674419403076
2024-09-01 02:18:04,938 - train_classifier_generate - INFO - Epoch 43, Batch 20200: Loss 1.6647577285766602
2024-09-01 02:18:05,129 - train_classifier_generate - INFO - Epoch 43, Batch 20300: Loss 1.4846364259719849
2024-09-01 02:18:05,318 - train_classifier_generate - INFO - Epoch 43, Batch 20400: Loss 1.5720012187957764
2024-09-01 02:18:05,579 - train_classifier_generate - INFO - Epoch 43, Batch 20500: Loss 1.564564824104309
2024-09-01 02:18:05,840 - train_classifier_generate - INFO - Epoch 43, Batch 20600: Loss 1.5480453968048096
2024-09-01 02:18:06,105 - train_classifier_generate - INFO - Epoch 43, Batch 20700: Loss 1.570033073425293
2024-09-01 02:18:06,366 - train_classifier_generate - INFO - Epoch 43, Batch 20800: Loss 1.5825676918029785
2024-09-01 02:18:40,156 - train_classifier_generate - INFO - Epoch 44, Batch 0: Loss 1.5217623710632324
2024-09-01 02:18:40,335 - train_classifier_generate - INFO - Epoch 44, Batch 100: Loss 1.571805715560913
2024-09-01 02:18:40,514 - train_classifier_generate - INFO - Epoch 44, Batch 200: Loss 1.5224153995513916
2024-09-01 02:18:40,702 - train_classifier_generate - INFO - Epoch 44, Batch 300: Loss 1.6865758895874023
2024-09-01 02:18:40,885 - train_classifier_generate - INFO - Epoch 44, Batch 400: Loss 1.6392022371292114
2024-09-01 02:18:41,067 - train_classifier_generate - INFO - Epoch 44, Batch 500: Loss 1.5128830671310425
2024-09-01 02:18:41,250 - train_classifier_generate - INFO - Epoch 44, Batch 600: Loss 1.7081336975097656
2024-09-01 02:18:41,433 - train_classifier_generate - INFO - Epoch 44, Batch 700: Loss 1.590124249458313
2024-09-01 02:18:41,621 - train_classifier_generate - INFO - Epoch 44, Batch 800: Loss 1.4871292114257812
2024-09-01 02:18:41,808 - train_classifier_generate - INFO - Epoch 44, Batch 900: Loss 1.5123438835144043
2024-09-01 02:18:41,993 - train_classifier_generate - INFO - Epoch 44, Batch 1000: Loss 1.5855340957641602
2024-09-01 02:18:42,178 - train_classifier_generate - INFO - Epoch 44, Batch 1100: Loss 1.506382942199707
2024-09-01 02:18:42,364 - train_classifier_generate - INFO - Epoch 44, Batch 1200: Loss 1.5283372402191162
2024-09-01 02:18:42,550 - train_classifier_generate - INFO - Epoch 44, Batch 1300: Loss 1.622833251953125
2024-09-01 02:18:42,738 - train_classifier_generate - INFO - Epoch 44, Batch 1400: Loss 1.5781371593475342
2024-09-01 02:18:42,926 - train_classifier_generate - INFO - Epoch 44, Batch 1500: Loss 1.527679443359375
2024-09-01 02:18:43,109 - train_classifier_generate - INFO - Epoch 44, Batch 1600: Loss 1.5776288509368896
2024-09-01 02:18:43,293 - train_classifier_generate - INFO - Epoch 44, Batch 1700: Loss 1.5434476137161255
2024-09-01 02:18:43,476 - train_classifier_generate - INFO - Epoch 44, Batch 1800: Loss 1.5677130222320557
2024-09-01 02:18:43,663 - train_classifier_generate - INFO - Epoch 44, Batch 1900: Loss 1.5126286745071411
2024-09-01 02:18:43,849 - train_classifier_generate - INFO - Epoch 44, Batch 2000: Loss 1.6107298135757446
2024-09-01 02:18:44,032 - train_classifier_generate - INFO - Epoch 44, Batch 2100: Loss 1.5824215412139893
2024-09-01 02:18:44,215 - train_classifier_generate - INFO - Epoch 44, Batch 2200: Loss 1.566078782081604
2024-09-01 02:18:44,401 - train_classifier_generate - INFO - Epoch 44, Batch 2300: Loss 1.5720512866973877
2024-09-01 02:18:44,585 - train_classifier_generate - INFO - Epoch 44, Batch 2400: Loss 1.519644021987915
2024-09-01 02:18:44,814 - train_classifier_generate - INFO - Epoch 44, Batch 2500: Loss 1.5316658020019531
2024-09-01 02:18:45,073 - train_classifier_generate - INFO - Epoch 44, Batch 2600: Loss 1.5980302095413208
2024-09-01 02:18:45,331 - train_classifier_generate - INFO - Epoch 44, Batch 2700: Loss 1.5735993385314941
2024-09-01 02:18:45,590 - train_classifier_generate - INFO - Epoch 44, Batch 2800: Loss 1.7380117177963257
2024-09-01 02:18:45,849 - train_classifier_generate - INFO - Epoch 44, Batch 2900: Loss 1.5087536573410034
2024-09-01 02:18:46,105 - train_classifier_generate - INFO - Epoch 44, Batch 3000: Loss 1.6248952150344849
2024-09-01 02:18:46,362 - train_classifier_generate - INFO - Epoch 44, Batch 3100: Loss 1.6824533939361572
2024-09-01 02:18:46,619 - train_classifier_generate - INFO - Epoch 44, Batch 3200: Loss 1.5615344047546387
2024-09-01 02:18:46,879 - train_classifier_generate - INFO - Epoch 44, Batch 3300: Loss 1.5893840789794922
2024-09-01 02:18:47,137 - train_classifier_generate - INFO - Epoch 44, Batch 3400: Loss 1.6422618627548218
2024-09-01 02:18:47,393 - train_classifier_generate - INFO - Epoch 44, Batch 3500: Loss 1.7019034624099731
2024-09-01 02:18:47,648 - train_classifier_generate - INFO - Epoch 44, Batch 3600: Loss 1.5050039291381836
2024-09-01 02:18:47,848 - train_classifier_generate - INFO - Epoch 44, Batch 3700: Loss 1.4931209087371826
2024-09-01 02:18:48,033 - train_classifier_generate - INFO - Epoch 44, Batch 3800: Loss 1.5615897178649902
2024-09-01 02:18:48,219 - train_classifier_generate - INFO - Epoch 44, Batch 3900: Loss 1.698408842086792
2024-09-01 02:18:48,405 - train_classifier_generate - INFO - Epoch 44, Batch 4000: Loss 1.623462200164795
2024-09-01 02:18:48,588 - train_classifier_generate - INFO - Epoch 44, Batch 4100: Loss 1.662589430809021
2024-09-01 02:18:48,774 - train_classifier_generate - INFO - Epoch 44, Batch 4200: Loss 1.624503254890442
2024-09-01 02:18:48,960 - train_classifier_generate - INFO - Epoch 44, Batch 4300: Loss 1.6252707242965698
2024-09-01 02:18:49,144 - train_classifier_generate - INFO - Epoch 44, Batch 4400: Loss 1.5142581462860107
2024-09-01 02:18:49,328 - train_classifier_generate - INFO - Epoch 44, Batch 4500: Loss 1.6386300325393677
2024-09-01 02:18:49,511 - train_classifier_generate - INFO - Epoch 44, Batch 4600: Loss 1.591920256614685
2024-09-01 02:18:49,700 - train_classifier_generate - INFO - Epoch 44, Batch 4700: Loss 1.498180866241455
2024-09-01 02:18:49,890 - train_classifier_generate - INFO - Epoch 44, Batch 4800: Loss 1.5758596658706665
2024-09-01 02:18:50,073 - train_classifier_generate - INFO - Epoch 44, Batch 4900: Loss 1.5623418092727661
2024-09-01 02:18:50,257 - train_classifier_generate - INFO - Epoch 44, Batch 5000: Loss 1.5217148065567017
2024-09-01 02:18:50,442 - train_classifier_generate - INFO - Epoch 44, Batch 5100: Loss 1.5450211763381958
2024-09-01 02:18:50,627 - train_classifier_generate - INFO - Epoch 44, Batch 5200: Loss 1.7165268659591675
2024-09-01 02:18:50,854 - train_classifier_generate - INFO - Epoch 44, Batch 5300: Loss 1.5943832397460938
2024-09-01 02:18:51,111 - train_classifier_generate - INFO - Epoch 44, Batch 5400: Loss 1.6426143646240234
2024-09-01 02:18:51,374 - train_classifier_generate - INFO - Epoch 44, Batch 5500: Loss 1.6095879077911377
2024-09-01 02:18:51,632 - train_classifier_generate - INFO - Epoch 44, Batch 5600: Loss 1.5015594959259033
2024-09-01 02:18:51,893 - train_classifier_generate - INFO - Epoch 44, Batch 5700: Loss 1.5835638046264648
2024-09-01 02:18:52,151 - train_classifier_generate - INFO - Epoch 44, Batch 5800: Loss 1.6212905645370483
2024-09-01 02:18:52,407 - train_classifier_generate - INFO - Epoch 44, Batch 5900: Loss 1.632267951965332
2024-09-01 02:18:52,665 - train_classifier_generate - INFO - Epoch 44, Batch 6000: Loss 1.6077063083648682
2024-09-01 02:18:52,927 - train_classifier_generate - INFO - Epoch 44, Batch 6100: Loss 1.8414751291275024
2024-09-01 02:18:53,187 - train_classifier_generate - INFO - Epoch 44, Batch 6200: Loss 1.6201859712600708
2024-09-01 02:18:53,446 - train_classifier_generate - INFO - Epoch 44, Batch 6300: Loss 1.5175433158874512
2024-09-01 02:18:53,703 - train_classifier_generate - INFO - Epoch 44, Batch 6400: Loss 1.6267763376235962
2024-09-01 02:18:53,899 - train_classifier_generate - INFO - Epoch 44, Batch 6500: Loss 1.6918120384216309
2024-09-01 02:18:54,086 - train_classifier_generate - INFO - Epoch 44, Batch 6600: Loss 1.605989694595337
2024-09-01 02:18:54,271 - train_classifier_generate - INFO - Epoch 44, Batch 6700: Loss 1.614272952079773
2024-09-01 02:18:54,458 - train_classifier_generate - INFO - Epoch 44, Batch 6800: Loss 1.5601613521575928
2024-09-01 02:18:54,642 - train_classifier_generate - INFO - Epoch 44, Batch 6900: Loss 1.5946770906448364
2024-09-01 02:18:54,828 - train_classifier_generate - INFO - Epoch 44, Batch 7000: Loss 1.5713878870010376
2024-09-01 02:18:55,015 - train_classifier_generate - INFO - Epoch 44, Batch 7100: Loss 1.5874087810516357
2024-09-01 02:18:55,200 - train_classifier_generate - INFO - Epoch 44, Batch 7200: Loss 1.7102530002593994
2024-09-01 02:18:55,388 - train_classifier_generate - INFO - Epoch 44, Batch 7300: Loss 1.6848210096359253
2024-09-01 02:18:55,575 - train_classifier_generate - INFO - Epoch 44, Batch 7400: Loss 1.4998856782913208
2024-09-01 02:18:55,761 - train_classifier_generate - INFO - Epoch 44, Batch 7500: Loss 1.542004108428955
2024-09-01 02:18:55,953 - train_classifier_generate - INFO - Epoch 44, Batch 7600: Loss 1.6013270616531372
2024-09-01 02:18:56,139 - train_classifier_generate - INFO - Epoch 44, Batch 7700: Loss 1.691697120666504
2024-09-01 02:18:56,326 - train_classifier_generate - INFO - Epoch 44, Batch 7800: Loss 1.669245719909668
2024-09-01 02:18:56,514 - train_classifier_generate - INFO - Epoch 44, Batch 7900: Loss 1.63843834400177
2024-09-01 02:18:56,702 - train_classifier_generate - INFO - Epoch 44, Batch 8000: Loss 1.547242283821106
2024-09-01 02:18:56,945 - train_classifier_generate - INFO - Epoch 44, Batch 8100: Loss 1.547977089881897
2024-09-01 02:18:57,206 - train_classifier_generate - INFO - Epoch 44, Batch 8200: Loss 1.7019975185394287
2024-09-01 02:18:57,477 - train_classifier_generate - INFO - Epoch 44, Batch 8300: Loss 1.5084563493728638
2024-09-01 02:18:57,743 - train_classifier_generate - INFO - Epoch 44, Batch 8400: Loss 1.6529080867767334
2024-09-01 02:18:58,010 - train_classifier_generate - INFO - Epoch 44, Batch 8500: Loss 1.6747134923934937
2024-09-01 02:18:58,275 - train_classifier_generate - INFO - Epoch 44, Batch 8600: Loss 1.5703543424606323
2024-09-01 02:18:58,536 - train_classifier_generate - INFO - Epoch 44, Batch 8700: Loss 1.6881994009017944
2024-09-01 02:18:58,797 - train_classifier_generate - INFO - Epoch 44, Batch 8800: Loss 1.6347877979278564
2024-09-01 02:18:59,061 - train_classifier_generate - INFO - Epoch 44, Batch 8900: Loss 1.6135656833648682
2024-09-01 02:18:59,321 - train_classifier_generate - INFO - Epoch 44, Batch 9000: Loss 1.6609370708465576
2024-09-01 02:18:59,583 - train_classifier_generate - INFO - Epoch 44, Batch 9100: Loss 1.525980830192566
2024-09-01 02:18:59,828 - train_classifier_generate - INFO - Epoch 44, Batch 9200: Loss 1.5414440631866455
2024-09-01 02:19:00,020 - train_classifier_generate - INFO - Epoch 44, Batch 9300: Loss 1.604928970336914
2024-09-01 02:19:00,209 - train_classifier_generate - INFO - Epoch 44, Batch 9400: Loss 1.487154483795166
2024-09-01 02:19:00,397 - train_classifier_generate - INFO - Epoch 44, Batch 9500: Loss 1.5130406618118286
2024-09-01 02:19:00,584 - train_classifier_generate - INFO - Epoch 44, Batch 9600: Loss 1.5165330171585083
2024-09-01 02:19:00,772 - train_classifier_generate - INFO - Epoch 44, Batch 9700: Loss 1.503157615661621
2024-09-01 02:19:00,961 - train_classifier_generate - INFO - Epoch 44, Batch 9800: Loss 1.6517901420593262
2024-09-01 02:19:01,147 - train_classifier_generate - INFO - Epoch 44, Batch 9900: Loss 1.6009522676467896
2024-09-01 02:19:01,332 - train_classifier_generate - INFO - Epoch 44, Batch 10000: Loss 1.5487571954727173
2024-09-01 02:19:01,522 - train_classifier_generate - INFO - Epoch 44, Batch 10100: Loss 1.545198678970337
2024-09-01 02:19:01,706 - train_classifier_generate - INFO - Epoch 44, Batch 10200: Loss 1.504935622215271
2024-09-01 02:19:01,894 - train_classifier_generate - INFO - Epoch 44, Batch 10300: Loss 1.6400115489959717
2024-09-01 02:19:02,085 - train_classifier_generate - INFO - Epoch 44, Batch 10400: Loss 1.539259910583496
2024-09-01 02:19:02,272 - train_classifier_generate - INFO - Epoch 44, Batch 10500: Loss 1.5911554098129272
2024-09-01 02:19:02,457 - train_classifier_generate - INFO - Epoch 44, Batch 10600: Loss 1.7860567569732666
2024-09-01 02:19:02,644 - train_classifier_generate - INFO - Epoch 44, Batch 10700: Loss 1.581751823425293
2024-09-01 02:19:02,832 - train_classifier_generate - INFO - Epoch 44, Batch 10800: Loss 1.579909086227417
2024-09-01 02:19:03,095 - train_classifier_generate - INFO - Epoch 44, Batch 10900: Loss 1.5176105499267578
2024-09-01 02:19:03,355 - train_classifier_generate - INFO - Epoch 44, Batch 11000: Loss 1.5037634372711182
2024-09-01 02:19:03,615 - train_classifier_generate - INFO - Epoch 44, Batch 11100: Loss 1.606667160987854
2024-09-01 02:19:03,877 - train_classifier_generate - INFO - Epoch 44, Batch 11200: Loss 1.5097594261169434
2024-09-01 02:19:04,140 - train_classifier_generate - INFO - Epoch 44, Batch 11300: Loss 1.5965267419815063
2024-09-01 02:19:04,401 - train_classifier_generate - INFO - Epoch 44, Batch 11400: Loss 1.6263090372085571
2024-09-01 02:19:04,660 - train_classifier_generate - INFO - Epoch 44, Batch 11500: Loss 1.7043380737304688
2024-09-01 02:19:04,922 - train_classifier_generate - INFO - Epoch 44, Batch 11600: Loss 1.7301568984985352
2024-09-01 02:19:05,184 - train_classifier_generate - INFO - Epoch 44, Batch 11700: Loss 1.685335636138916
2024-09-01 02:19:05,444 - train_classifier_generate - INFO - Epoch 44, Batch 11800: Loss 1.6454232931137085
2024-09-01 02:19:05,704 - train_classifier_generate - INFO - Epoch 44, Batch 11900: Loss 1.6355509757995605
2024-09-01 02:19:05,933 - train_classifier_generate - INFO - Epoch 44, Batch 12000: Loss 1.674286127090454
2024-09-01 02:19:06,123 - train_classifier_generate - INFO - Epoch 44, Batch 12100: Loss 1.5055313110351562
2024-09-01 02:19:06,311 - train_classifier_generate - INFO - Epoch 44, Batch 12200: Loss 1.6085959672927856
2024-09-01 02:19:06,502 - train_classifier_generate - INFO - Epoch 44, Batch 12300: Loss 1.9269884824752808
2024-09-01 02:19:06,691 - train_classifier_generate - INFO - Epoch 44, Batch 12400: Loss 1.5512298345565796
2024-09-01 02:19:06,880 - train_classifier_generate - INFO - Epoch 44, Batch 12500: Loss 1.5735360383987427
2024-09-01 02:19:07,072 - train_classifier_generate - INFO - Epoch 44, Batch 12600: Loss 1.6360443830490112
2024-09-01 02:19:07,261 - train_classifier_generate - INFO - Epoch 44, Batch 12700: Loss 1.5288584232330322
2024-09-01 02:19:07,450 - train_classifier_generate - INFO - Epoch 44, Batch 12800: Loss 1.4951817989349365
2024-09-01 02:19:07,639 - train_classifier_generate - INFO - Epoch 44, Batch 12900: Loss 1.5432472229003906
2024-09-01 02:19:07,826 - train_classifier_generate - INFO - Epoch 44, Batch 13000: Loss 1.5264389514923096
2024-09-01 02:19:08,019 - train_classifier_generate - INFO - Epoch 44, Batch 13100: Loss 1.5769195556640625
2024-09-01 02:19:08,211 - train_classifier_generate - INFO - Epoch 44, Batch 13200: Loss 1.5688090324401855
2024-09-01 02:19:08,399 - train_classifier_generate - INFO - Epoch 44, Batch 13300: Loss 1.6375722885131836
2024-09-01 02:19:08,588 - train_classifier_generate - INFO - Epoch 44, Batch 13400: Loss 1.562023401260376
2024-09-01 02:19:08,775 - train_classifier_generate - INFO - Epoch 44, Batch 13500: Loss 1.5692752599716187
2024-09-01 02:19:09,005 - train_classifier_generate - INFO - Epoch 44, Batch 13600: Loss 1.616499423980713
2024-09-01 02:19:09,266 - train_classifier_generate - INFO - Epoch 44, Batch 13700: Loss 1.5291439294815063
2024-09-01 02:19:09,528 - train_classifier_generate - INFO - Epoch 44, Batch 13800: Loss 1.4906673431396484
2024-09-01 02:19:09,793 - train_classifier_generate - INFO - Epoch 44, Batch 13900: Loss 1.760392189025879
2024-09-01 02:19:10,056 - train_classifier_generate - INFO - Epoch 44, Batch 14000: Loss 1.5115770101547241
2024-09-01 02:19:10,315 - train_classifier_generate - INFO - Epoch 44, Batch 14100: Loss 1.7675238847732544
2024-09-01 02:19:10,574 - train_classifier_generate - INFO - Epoch 44, Batch 14200: Loss 1.6522622108459473
2024-09-01 02:19:10,831 - train_classifier_generate - INFO - Epoch 44, Batch 14300: Loss 1.555298924446106
2024-09-01 02:19:11,094 - train_classifier_generate - INFO - Epoch 44, Batch 14400: Loss 1.468379259109497
2024-09-01 02:19:11,354 - train_classifier_generate - INFO - Epoch 44, Batch 14500: Loss 1.5404067039489746
2024-09-01 02:19:11,613 - train_classifier_generate - INFO - Epoch 44, Batch 14600: Loss 1.5990606546401978
2024-09-01 02:19:11,871 - train_classifier_generate - INFO - Epoch 44, Batch 14700: Loss 1.5541281700134277
2024-09-01 02:19:12,075 - train_classifier_generate - INFO - Epoch 44, Batch 14800: Loss 1.5954583883285522
2024-09-01 02:19:12,282 - train_classifier_generate - INFO - Epoch 44, Batch 14900: Loss 1.5734413862228394
2024-09-01 02:19:12,468 - train_classifier_generate - INFO - Epoch 44, Batch 15000: Loss 1.5750072002410889
2024-09-01 02:19:12,654 - train_classifier_generate - INFO - Epoch 44, Batch 15100: Loss 1.607396125793457
2024-09-01 02:19:12,840 - train_classifier_generate - INFO - Epoch 44, Batch 15200: Loss 1.5200165510177612
2024-09-01 02:19:13,029 - train_classifier_generate - INFO - Epoch 44, Batch 15300: Loss 1.5756163597106934
2024-09-01 02:19:13,218 - train_classifier_generate - INFO - Epoch 44, Batch 15400: Loss 1.5360175371170044
2024-09-01 02:19:13,406 - train_classifier_generate - INFO - Epoch 44, Batch 15500: Loss 1.5691075325012207
2024-09-01 02:19:13,593 - train_classifier_generate - INFO - Epoch 44, Batch 15600: Loss 1.575063705444336
2024-09-01 02:19:13,777 - train_classifier_generate - INFO - Epoch 44, Batch 15700: Loss 1.608712911605835
2024-09-01 02:19:13,969 - train_classifier_generate - INFO - Epoch 44, Batch 15800: Loss 1.6477978229522705
2024-09-01 02:19:14,159 - train_classifier_generate - INFO - Epoch 44, Batch 15900: Loss 1.661948323249817
2024-09-01 02:19:14,352 - train_classifier_generate - INFO - Epoch 44, Batch 16000: Loss 1.5182349681854248
2024-09-01 02:19:14,540 - train_classifier_generate - INFO - Epoch 44, Batch 16100: Loss 1.4887590408325195
2024-09-01 02:19:14,726 - train_classifier_generate - INFO - Epoch 44, Batch 16200: Loss 1.5852439403533936
2024-09-01 02:19:14,911 - train_classifier_generate - INFO - Epoch 44, Batch 16300: Loss 1.6215397119522095
2024-09-01 02:19:15,169 - train_classifier_generate - INFO - Epoch 44, Batch 16400: Loss 1.5086803436279297
2024-09-01 02:19:15,430 - train_classifier_generate - INFO - Epoch 44, Batch 16500: Loss 1.5046794414520264
2024-09-01 02:19:15,691 - train_classifier_generate - INFO - Epoch 44, Batch 16600: Loss 1.5196101665496826
2024-09-01 02:19:15,950 - train_classifier_generate - INFO - Epoch 44, Batch 16700: Loss 1.6170008182525635
2024-09-01 02:19:16,216 - train_classifier_generate - INFO - Epoch 44, Batch 16800: Loss 1.5863380432128906
2024-09-01 02:19:16,480 - train_classifier_generate - INFO - Epoch 44, Batch 16900: Loss 1.6562221050262451
2024-09-01 02:19:16,739 - train_classifier_generate - INFO - Epoch 44, Batch 17000: Loss 1.5863800048828125
2024-09-01 02:19:17,001 - train_classifier_generate - INFO - Epoch 44, Batch 17100: Loss 1.6371878385543823
2024-09-01 02:19:17,262 - train_classifier_generate - INFO - Epoch 44, Batch 17200: Loss 1.598044514656067
2024-09-01 02:19:17,523 - train_classifier_generate - INFO - Epoch 44, Batch 17300: Loss 1.5958287715911865
2024-09-01 02:19:17,783 - train_classifier_generate - INFO - Epoch 44, Batch 17400: Loss 1.82041335105896
2024-09-01 02:19:18,020 - train_classifier_generate - INFO - Epoch 44, Batch 17500: Loss 1.536889672279358
2024-09-01 02:19:18,210 - train_classifier_generate - INFO - Epoch 44, Batch 17600: Loss 1.578155517578125
2024-09-01 02:19:18,399 - train_classifier_generate - INFO - Epoch 44, Batch 17700: Loss 1.4983150959014893
2024-09-01 02:19:18,587 - train_classifier_generate - INFO - Epoch 44, Batch 17800: Loss 1.5311473608016968
2024-09-01 02:19:18,772 - train_classifier_generate - INFO - Epoch 44, Batch 17900: Loss 1.5827802419662476
2024-09-01 02:19:18,957 - train_classifier_generate - INFO - Epoch 44, Batch 18000: Loss 1.644573450088501
2024-09-01 02:19:19,148 - train_classifier_generate - INFO - Epoch 44, Batch 18100: Loss 1.5388914346694946
2024-09-01 02:19:19,340 - train_classifier_generate - INFO - Epoch 44, Batch 18200: Loss 1.4986698627471924
2024-09-01 02:19:19,531 - train_classifier_generate - INFO - Epoch 44, Batch 18300: Loss 1.6277061700820923
2024-09-01 02:19:19,718 - train_classifier_generate - INFO - Epoch 44, Batch 18400: Loss 1.4796359539031982
2024-09-01 02:19:19,903 - train_classifier_generate - INFO - Epoch 44, Batch 18500: Loss 1.7102789878845215
2024-09-01 02:19:20,093 - train_classifier_generate - INFO - Epoch 44, Batch 18600: Loss 1.5277618169784546
2024-09-01 02:19:20,286 - train_classifier_generate - INFO - Epoch 44, Batch 18700: Loss 1.5935723781585693
2024-09-01 02:19:20,483 - train_classifier_generate - INFO - Epoch 44, Batch 18800: Loss 1.766970157623291
2024-09-01 02:19:20,667 - train_classifier_generate - INFO - Epoch 44, Batch 18900: Loss 1.6090762615203857
2024-09-01 02:19:20,853 - train_classifier_generate - INFO - Epoch 44, Batch 19000: Loss 1.5998880863189697
2024-09-01 02:19:21,056 - train_classifier_generate - INFO - Epoch 44, Batch 19100: Loss 1.6060763597488403
2024-09-01 02:19:21,317 - train_classifier_generate - INFO - Epoch 44, Batch 19200: Loss 1.595986008644104
2024-09-01 02:19:21,577 - train_classifier_generate - INFO - Epoch 44, Batch 19300: Loss 1.5922945737838745
2024-09-01 02:19:21,837 - train_classifier_generate - INFO - Epoch 44, Batch 19400: Loss 1.5110924243927002
2024-09-01 02:19:22,098 - train_classifier_generate - INFO - Epoch 44, Batch 19500: Loss 1.5019924640655518
2024-09-01 02:19:22,366 - train_classifier_generate - INFO - Epoch 44, Batch 19600: Loss 1.602075219154358
2024-09-01 02:19:22,628 - train_classifier_generate - INFO - Epoch 44, Batch 19700: Loss 1.5794436931610107
2024-09-01 02:19:22,889 - train_classifier_generate - INFO - Epoch 44, Batch 19800: Loss 1.5560604333877563
2024-09-01 02:19:23,152 - train_classifier_generate - INFO - Epoch 44, Batch 19900: Loss 1.5835537910461426
2024-09-01 02:19:23,413 - train_classifier_generate - INFO - Epoch 44, Batch 20000: Loss 1.5613476037979126
2024-09-01 02:19:23,674 - train_classifier_generate - INFO - Epoch 44, Batch 20100: Loss 1.5596073865890503
2024-09-01 02:19:23,932 - train_classifier_generate - INFO - Epoch 44, Batch 20200: Loss 1.7286266088485718
2024-09-01 02:19:24,145 - train_classifier_generate - INFO - Epoch 44, Batch 20300: Loss 1.6441328525543213
2024-09-01 02:19:24,335 - train_classifier_generate - INFO - Epoch 44, Batch 20400: Loss 1.6127855777740479
2024-09-01 02:19:24,533 - train_classifier_generate - INFO - Epoch 44, Batch 20500: Loss 1.571893334388733
2024-09-01 02:19:24,721 - train_classifier_generate - INFO - Epoch 44, Batch 20600: Loss 1.6215323209762573
2024-09-01 02:19:24,909 - train_classifier_generate - INFO - Epoch 44, Batch 20700: Loss 1.5454347133636475
2024-09-01 02:19:25,098 - train_classifier_generate - INFO - Epoch 44, Batch 20800: Loss 1.4954838752746582
2024-09-01 02:20:18,612 - train_classifier_generate - INFO - Accuracy: 0.06421328281702697
2024-09-01 02:20:18,612 - train_classifier_generate - INFO - Confusion Matrix: 
[[ 807 3385  761  276  255 1892 2205 1668  295 1276]
 [   0    0    0    0    0    0    0    0    0    0]
 [ 564 3708  716   54  595  583 1854 2417   50  356]
 [ 510 3680  185  800   27 1033 5645  733    1  206]
 [ 888 7134 1012   28   48  149 1540 1091  331  599]
 [1415 1353 2190  181  158 1166 2866 1201  622 1027]
 [  10 5020  643   45   96 1296 2183 1496  540  850]
 [ 779 4223   22 1612   53  910 3332  740  158  350]
 [ 305 2035  734  521  105  456 3147 2006   10 2219]
 [ 945 1937  712  915   25  271 1995 2988   23  445]]
2024-09-01 02:20:46,288 - train_classifier_generate - INFO - Epoch 45, Batch 0: Loss 1.5882513523101807
2024-09-01 02:20:46,480 - train_classifier_generate - INFO - Epoch 45, Batch 100: Loss 1.4954273700714111
2024-09-01 02:20:46,662 - train_classifier_generate - INFO - Epoch 45, Batch 200: Loss 1.5354890823364258
2024-09-01 02:20:46,844 - train_classifier_generate - INFO - Epoch 45, Batch 300: Loss 1.5511195659637451
2024-09-01 02:20:47,027 - train_classifier_generate - INFO - Epoch 45, Batch 400: Loss 1.5553250312805176
2024-09-01 02:20:47,210 - train_classifier_generate - INFO - Epoch 45, Batch 500: Loss 1.5542452335357666
